,supermercado,categoria,subcategoria,nombre,cantidad,unidad,url_historico,id
799,hipercor,Aceite Oliva,Virgen Extra,"El Corte Ingles Aceite De Oliva Intenso 1º Contiene Aceites Refinados, Vírgenes Y 50% De Virgen Extra Botella",1,l,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-aceite-de-oliva-intenso-1-contiene-aceites-refinados-virgenes-y-50-de-virgen-extra-botella-1-l/,799
800,hipercor,Aceite Oliva,Virgen Extra,"El Corte Ingles Aceite De Oliva Intenso 1º Contiene Aceites Refinados, Vírgenes Y 50% De Virgen Extra Garrafa",5,l,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-aceite-de-oliva-intenso-1-contiene-aceites-refinados-virgenes-y-50-de-virgen-extra-garrafa-5-l/,800
801,hipercor,Aceite Oliva,Virgen Extra,"El Corte Ingles Aceite De Oliva Suave 0,4º Contiene Aceites Refinados, Vírgenes Y 20% De Virgen Extra Botella",1,l,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-aceite-de-oliva-suave-04-contiene-aceites-refinados-virgenes-y-20-de-virgen-extra-botella-1-l/,801
802,hipercor,Aceite Oliva,Virgen Extra,"El Corte Ingles Aceite De Oliva Suave 0,4º Contiene Aceites Refinados, Vírgenes Y 20% De Virgen Extra Garrafa",5,l,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-aceite-de-oliva-suave-04-contiene-aceites-refinados-virgenes-y-20-de-virgen-extra-garrafa-5-l/,802
803,hipercor,Aceite Oliva,Virgen Extra,El Corte Ingles Aceite De Oliva Virgen Extra Botella,1,l,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-aceite-de-oliva-virgen-extra-botella-1-l/,803
804,hipercor,Aceite Oliva,Virgen Extra,El Corte Ingles Aceite De Oliva Virgen Extra Botella,750,ml,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-aceite-de-oliva-virgen-extra-botella-750-ml/,804
805,hipercor,Aceite Oliva,Virgen Extra,El Corte Ingles Aceite De Oliva Virgen Extra Garrafa,5,l,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-aceite-de-oliva-virgen-extra-garrafa-5-l/,805
806,hipercor,Aceite Oliva,Virgen Extra,El Corte Ingles Aceite De Oliva Virgen Extra Hojiblanca Botella,1,l,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-aceite-de-oliva-virgen-extra-hojiblanca-botella-1-l/,806
807,hipercor,Aceite Oliva,Virgen Extra,El Corte Ingles Aceite De Oliva Virgen Extra Hojiblanca Garrafa,5,l,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-aceite-de-oliva-virgen-extra-hojiblanca-garrafa-5-l/,807
808,hipercor,Aceite Oliva,Virgen Extra,El Corte Ingles Aceite De Oliva Virgen Extra Spray,200,ml,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-aceite-de-oliva-virgen-extra-spray-200-ml/,808
809,hipercor,Aceite Oliva,Virgen Extra,El Corte Ingles Bio Aceite De Oliva Virgen Extra Ecológico Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-bio-aceite-de-oliva-virgen-extra-ecologico-botella-500-ml/,809
810,hipercor,Aceite Oliva,Virgen Extra,El Corte Ingles Selection Aceite De Oliva Virgen Extra Almazaras De La Subbética Variedad Hojiblanca Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-selection-aceite-de-oliva-virgen-extra-almazaras-de-la-subbetica-variedad-hojiblanca-botella-500-ml/,810
811,hipercor,Aceite Oliva,Virgen Extra,El Corte Ingles Selection Aceite De Oliva Virgen Extra Lata,5,l,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-selection-aceite-de-oliva-virgen-extra-lata-5-l/,811
812,hipercor,Aceite Oliva,Virgen Extra,El Corte Ingles Selection Aceite De Oliva Virgen Extra Torre De Canena Variedad Picual Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/el-corte-ingles-selection-aceite-de-oliva-virgen-extra-torre-de-canena-variedad-picual-botella-500-ml/,812
813,hipercor,Aceite Oliva,Virgen Extra,El Lagar Del Soto Aceite De Oliva Virgen Extra Dop Gata-Hurdes Manzanilla Cacereña Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/el-lagar-del-soto-aceite-de-oliva-virgen-extra-dop-gatahurdes-manzanilla-cacerena-botella-500-ml/,813
814,hipercor,Aceite Oliva,Virgen Extra,El Lagar Del Soto Aceite De Oliva Virgen Extra Ecológico 100% Manzanilla Cacereña Lata,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/el-lagar-del-soto-aceite-de-oliva-virgen-extra-ecologico-100-manzanilla-cacerena-lata-500-ml/,814
815,hipercor,Aceite Oliva,Virgen Extra,Ester Sole Aceite De Oliva Virgen Extra Arbequina Dop Siurana Garrafa,2,l,https://super.facua.org/hipercor/aceite-de-oliva/ester-sole-aceite-de-oliva-virgen-extra-arbequina-dop-siurana-garrafa-2-l/,815
816,hipercor,Aceite Oliva,Virgen Extra,Ester Sole Aceite De Oliva Virgen Extra Dop Siurana Arbequina Botella,1,l,https://super.facua.org/hipercor/aceite-de-oliva/ester-sole-aceite-de-oliva-virgen-extra-dop-siurana-arbequina-botella-1-l/,816
817,hipercor,Aceite Oliva,Virgen Extra,Ferrarini Aceite De Oliva Virgen Extra Lata,1,l,https://super.facua.org/hipercor/aceite-de-oliva/ferrarini-aceite-de-oliva-virgen-extra-lata-1-l/,817
818,hipercor,Aceite Oliva,Virgen Extra,Finca Penamoucho Aceite De Oliva Virgen Extra Arbequina Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/finca-penamoucho-aceite-de-oliva-virgen-extra-arbequina-botella-500-ml/,818
819,hipercor,Aceite Oliva,Virgen Extra,Flor De Arana Aceite De Oliva Virgen Extra Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/flor-de-arana-aceite-de-oliva-virgen-extra-botella-500-ml/,819
820,hipercor,Aceite Oliva,Virgen Extra,Fuenroble Aceite De Oliva Virgen Extra Dop Sierra De Segura Lata,1,l,https://super.facua.org/hipercor/aceite-de-oliva/fuenroble-aceite-de-oliva-virgen-extra-dop-sierra-de-segura-lata-1-l/,820
821,hipercor,Aceite Oliva,Virgen Extra,Fuenroble Aceite De Oliva Virgen Extra Picual D.o. Sierra De Segura Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/fuenroble-aceite-de-oliva-virgen-extra-picual-do-sierra-de-segura-botella-500-ml/,821
822,hipercor,Aceite Oliva,Virgen Extra,Fuenroble Aceite De Oliva Virgen Extra Picual D.o. Sierra De Segura Lata,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/fuenroble-aceite-de-oliva-virgen-extra-picual-do-sierra-de-segura-lata-500-ml/,822
823,hipercor,Aceite Oliva,Virgen Extra,Fuenroble Aceite De Oliva Virgen Extra Picual Dop Sierra De Segura Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/fuenroble-aceite-de-oliva-virgen-extra-picual-dop-sierra-de-segura-botella-500-ml/,823
824,hipercor,Aceite Oliva,Virgen Extra,Fuenroble Aceite De Oliva Virgen Extra Picual Dop Sierra De Segura Lata,3,l,https://super.facua.org/hipercor/aceite-de-oliva/fuenroble-aceite-de-oliva-virgen-extra-picual-dop-sierra-de-segura-lata-3-l/,824
825,hipercor,Aceite Oliva,Virgen Extra,Fuenroble Aceite De Oliva Virgen Extra Picual Dop Sierra De Segura Lata,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/fuenroble-aceite-de-oliva-virgen-extra-picual-dop-sierra-de-segura-lata-500-ml/,825
826,hipercor,Aceite Oliva,Virgen Extra,Germanor Aceite De Oliva Virgen Extra Arbequina Garrafa,2,l,https://super.facua.org/hipercor/aceite-de-oliva/germanor-aceite-de-oliva-virgen-extra-arbequina-garrafa-2-l/,826
827,hipercor,Aceite Oliva,Virgen Extra,Germanor Aceite De Oliva Virgen Extra Botella,750,ml,https://super.facua.org/hipercor/aceite-de-oliva/germanor-aceite-de-oliva-virgen-extra-botella-750-ml/,827
828,hipercor,Aceite Oliva,Virgen Extra,Go Vegg Crema De La Huerta Con Aceite De Oliva Virgen Extra Tarrina,280,ml,https://super.facua.org/hipercor/aceite-de-oliva/go-vegg-crema-de-la-huerta-con-aceite-de-oliva-virgen-extra-tarrina-280-ml/,828
829,hipercor,Aceite Oliva,Virgen Extra,Gotas De Abril Aceite De Oliva Virgen Extra Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/gotas-de-abril-aceite-de-oliva-virgen-extra-botella-500-ml/,829
830,hipercor,Aceite Oliva,Virgen Extra,Guillen Aceite De Oliva Virgen Extra Garrafa,5,l,https://super.facua.org/hipercor/aceite-de-oliva/guillen-aceite-de-oliva-virgen-extra-garrafa-5-l/,830
831,hipercor,Aceite Oliva,Virgen Extra,Hacienda El Palo Aceite De Oliva Virgen Extra Picual Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/hacienda-el-palo-aceite-de-oliva-virgen-extra-picual-botella-500-ml/,831
832,hipercor,Aceite Oliva,Virgen Extra,Iznaoliva Aceite De Oliva Virgen Extra Botella,1,l,https://super.facua.org/hipercor/aceite-de-oliva/iznaoliva-aceite-de-oliva-virgen-extra-botella-1-l/,832
833,hipercor,Aceite Oliva,Virgen Extra,Iznaoliva Aceite De Oliva Virgen Extra Garrafa,5,l,https://super.facua.org/hipercor/aceite-de-oliva/iznaoliva-aceite-de-oliva-virgen-extra-garrafa-5-l/,833
834,hipercor,Aceite Oliva,Virgen Extra,Jacoliva Aceite De Oliva Virgen Extra Garrafa,2,l,https://super.facua.org/hipercor/aceite-de-oliva/jacoliva-aceite-de-oliva-virgen-extra-garrafa-2-l/,834
835,hipercor,Aceite Oliva,Virgen Extra,Jacoliva Aceite De Oliva Virgen Extra Garrafa,5,l,https://super.facua.org/hipercor/aceite-de-oliva/jacoliva-aceite-de-oliva-virgen-extra-garrafa-5-l/,835
836,hipercor,Aceite Oliva,Virgen Extra,Jaencoop Aceite De Oliva Virgen Extra Picual Botella,1,l,https://super.facua.org/hipercor/aceite-de-oliva/jaencoop-aceite-de-oliva-virgen-extra-picual-botella-1-l/,836
837,hipercor,Aceite Oliva,Virgen Extra,Jaencoop Aceite De Oliva Virgen Extra Picual Garrafa,5,l,https://super.facua.org/hipercor/aceite-de-oliva/jaencoop-aceite-de-oliva-virgen-extra-picual-garrafa-5-l/,837
838,hipercor,Aceite Oliva,Virgen Extra,K. Arguiñano Aceite De Oliva Virgen Extra Botella,750,ml,https://super.facua.org/hipercor/aceite-de-oliva/k-arguinano-aceite-de-oliva-virgen-extra-botella-750-ml/,838
839,hipercor,Aceite Oliva,Virgen Extra,L'estornell Aceite De Oliva Virgen Extra Botella,750,ml,https://super.facua.org/hipercor/aceite-de-oliva/lestornell-aceite-de-oliva-virgen-extra-botella-750-ml/,839
840,hipercor,Aceite Oliva,Virgen Extra,La Almazara De Canjayar Aceite De Oliva Virgen Extra Botella,1,l,https://super.facua.org/hipercor/aceite-de-oliva/la-almazara-de-canjayar-aceite-de-oliva-virgen-extra-botella-1-l/,840
841,hipercor,Aceite Oliva,Virgen Extra,La Almazara De Canjayar Aceite De Oliva Virgen Extra Coupage Botella,250,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-almazara-de-canjayar-aceite-de-oliva-virgen-extra-coupage-botella-250-ml/,841
842,hipercor,Aceite Oliva,Virgen Extra,La Almazara De Canjayar Aceite De Oliva Virgen Extra Garrafa,5,l,https://super.facua.org/hipercor/aceite-de-oliva/la-almazara-de-canjayar-aceite-de-oliva-virgen-extra-garrafa-5-l/,842
843,hipercor,Aceite Oliva,Virgen Extra,La Boella Aceite De Oliva Virgen Extra 100% Arbequina Garrafa,2,l,https://super.facua.org/hipercor/aceite-de-oliva/la-boella-aceite-de-oliva-virgen-extra-100-arbequina-garrafa-2-l/,843
844,hipercor,Aceite Oliva,Virgen Extra,La Boella Aceite De Oliva Virgen Extra Arbequina Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-boella-aceite-de-oliva-virgen-extra-arbequina-botella-500-ml/,844
845,hipercor,Aceite Oliva,Virgen Extra,La Española Aceite De Oliva Virgen Extra 5 Botellas,20,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-espanola-aceite-de-oliva-virgen-extra-5-botellas-20-ml/,845
846,hipercor,Aceite Oliva,Virgen Extra,La Española Aceite De Oliva Virgen Extra Al Ajo Botella,250,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-espanola-aceite-de-oliva-virgen-extra-al-ajo-botella-250-ml/,846
847,hipercor,Aceite Oliva,Virgen Extra,La Española Aceite De Oliva Virgen Extra Botella,1,l,https://super.facua.org/hipercor/aceite-de-oliva/la-espanola-aceite-de-oliva-virgen-extra-botella-1-l/,847
848,hipercor,Aceite Oliva,Virgen Extra,La Española Aceite De Oliva Virgen Extra Botella,750,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-espanola-aceite-de-oliva-virgen-extra-botella-750-ml/,848
849,hipercor,Aceite Oliva,Virgen Extra,La Española Aceite De Oliva Virgen Extra Garrafa,3,l,https://super.facua.org/hipercor/aceite-de-oliva/la-espanola-aceite-de-oliva-virgen-extra-garrafa-3-l/,849
850,hipercor,Aceite Oliva,Virgen Extra,La Española Aceite De Oliva Virgen Extra Gourmet 100% Hojiblanca Nueva Cosecha Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-espanola-aceite-de-oliva-virgen-extra-gourmet-100-hojiblanca-nueva-cosecha-botella-500-ml/,850
851,hipercor,Aceite Oliva,Virgen Extra,La Española Aceite De Oliva Virgen Extra Gourmet Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-espanola-aceite-de-oliva-virgen-extra-gourmet-botella-500-ml/,851
852,hipercor,Aceite Oliva,Virgen Extra,La Española Aceite De Oliva Virgen Extra Gourmet By Martín Berasategui Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-espanola-aceite-de-oliva-virgen-extra-gourmet-by-martin-berasategui-botella-500-ml/,852
853,hipercor,Aceite Oliva,Virgen Extra,La Española Aceite De Oliva Virgen Extra Spray,200,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-espanola-aceite-de-oliva-virgen-extra-spray-200-ml/,853
854,hipercor,Aceite Oliva,Virgen Extra,La Española Condimento Preparado A Base De Oliva Virgen Extra A La Trufa Blanca Botella,250,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-espanola-condimento-preparado-a-base-de-oliva-virgen-extra-a-la-trufa-blanca-botella-250-ml/,854
855,hipercor,Aceite Oliva,Virgen Extra,La Laguna De Fuente De Piedra Aceite De Oliva Virgen Extra Suave Botella,1,l,https://super.facua.org/hipercor/aceite-de-oliva/la-laguna-de-fuente-de-piedra-aceite-de-oliva-virgen-extra-suave-botella-1-l/,855
856,hipercor,Aceite Oliva,Virgen Extra,La Organic Cuisine Aceite De Oliva Virgen Extra Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-organic-cuisine-aceite-de-oliva-virgen-extra-botella-500-ml/,856
857,hipercor,Aceite Oliva,Virgen Extra,La Organic Cuisine Aceite De Oliva Virgen Extra Ecológico Lata,3,l,https://super.facua.org/hipercor/aceite-de-oliva/la-organic-cuisine-aceite-de-oliva-virgen-extra-ecologico-lata-3-l/,857
858,hipercor,Aceite Oliva,Virgen Extra,La Redonda Aceite De Oliva Virgen Extra Arbequina Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/la-redonda-aceite-de-oliva-virgen-extra-arbequina-botella-500-ml/,858
859,hipercor,Aceite Oliva,Virgen Extra,Maestros De Hojiblanca Aceite De Oliva Virgen Extra Ecológico Botella 500 Ml (Envase,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-aceite-de-oliva-virgen-extra-ecologico-botella-500-ml-envase-de-vidrio/,859
860,hipercor,Aceite Oliva,Virgen Extra,Maestros De Hojiblanca Aceite De Oliva Virgen Extra Ecológico Botella,750,ml,https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-aceite-de-oliva-virgen-extra-ecologico-botella-750-ml/,860
861,hipercor,Aceite Oliva,Virgen Extra,"Maestros De Hojiblanca Aceite De Oliva Virgen Extra Sabor Frutado Medio Suave Con Manzana, Almendra Y Platano Botella 500 Ml Oda A Nuestra",500,ml,https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-aceite-de-oliva-virgen-extra-sabor-frutado-medio-suave-con-manzana-almendra-y-platano-botella-500-ml-oda-a-nuestra-tierra-n-/,861
862,hipercor,Aceite Oliva,Virgen Extra,Maestros De Hojiblanca Aceite De Oliva Virgen Extra Sabor Intenso Amargo Y Picante Botella 500 Ml Oda A Nuestra Tierra,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-aceite-de-oliva-virgen-extra-sabor-intenso-amargo-y-picante-botella-500-ml-oda-a-nuestra-tierra-n-5/,862
863,hipercor,Aceite Oliva,Virgen Extra,Maestros De Hojiblanca El Nuestro Aceite De Oliva Virgen Extra Botella,1,l,https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-el-nuestro-aceite-de-oliva-virgen-extra-botella-1-l/,863
864,hipercor,Aceite Oliva,Virgen Extra,Maestros De Hojiblanca El Nuestro Aceite De Oliva Virgen Extra Garrafa,3,l,https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-el-nuestro-aceite-de-oliva-virgen-extra-garrafa-3-l/,864
865,hipercor,Aceite Oliva,Virgen Extra,Maestros De Hojiblanca El Nuestro Aceite De Oliva Virgen Extra Garrafa,5,l,https://super.facua.org/hipercor/aceite-de-oliva/maestros-de-hojiblanca-el-nuestro-aceite-de-oliva-virgen-extra-garrafa-5-l/,865
866,hipercor,Aceite Oliva,Virgen Extra,Marques De Griñon Aceite De Oliva Virgen Extra Arbequina Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/marques-de-grinon-aceite-de-oliva-virgen-extra-arbequina-botella-500-ml/,866
867,hipercor,Aceite Oliva,Virgen Extra,Marques De Griñon Aceite De Oliva Virgen Extra Duo Mezcla Arbequina Y Picual Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/marques-de-grinon-aceite-de-oliva-virgen-extra-duo-mezcla-arbequina-y-picual-botella-500-ml/,867
868,hipercor,Aceite Oliva,Virgen Extra,Marques De Griñon Aceite De Oliva Virgen Extra Picual Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/marques-de-grinon-aceite-de-oliva-virgen-extra-picual-botella-500-ml/,868
869,hipercor,Aceite Oliva,Virgen Extra,Merula Aceite De Oliva Virgen Extra Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/merula-aceite-de-oliva-virgen-extra-botella-500-ml/,869
870,hipercor,Aceite Oliva,Virgen Extra,Miro Aceite De Oliva Virgen Extra Dop Siurana Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/miro-aceite-de-oliva-virgen-extra-dop-siurana-botella-500-ml/,870
871,hipercor,Aceite Oliva,Virgen Extra,Molino De La Calzada Aceite De Oliva Virgen Extra Extracción En Frío Arbequina Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/molino-de-la-calzada-aceite-de-oliva-virgen-extra-extraccion-en-frio-arbequina-botella-500-ml/,871
872,hipercor,Aceite Oliva,Virgen Extra,Molino De La Calzada Aceite De Oliva Virgen Extra Extracción En Frío Lucio Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/molino-de-la-calzada-aceite-de-oliva-virgen-extra-extraccion-en-frio-lucio-botella-500-ml/,872
873,hipercor,Aceite Oliva,Virgen Extra,Molino De La Calzada Aceite De Oliva Virgen Extra Extracción En Frío Picual Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/molino-de-la-calzada-aceite-de-oliva-virgen-extra-extraccion-en-frio-picual-botella-500-ml/,873
874,hipercor,Aceite Oliva,Virgen Extra,Molino De Olivas De Bolea Aceite De Oliva Virgen Extra Arbequina Botella,250,ml,https://super.facua.org/hipercor/aceite-de-oliva/molino-de-olivas-de-bolea-aceite-de-oliva-virgen-extra-arbequina-botella-250-ml/,874
875,hipercor,Aceite Oliva,Virgen Extra,Mueloliva Aceite De Oliva Virgen Extra Pack 5 Botellas,20,ml,https://super.facua.org/hipercor/aceite-de-oliva/mueloliva-aceite-de-oliva-virgen-extra-pack-5-botellas-20-ml/,875
876,hipercor,Aceite Oliva,Virgen Extra,Nuñez De Prado Aceite De Oliva Virgen Extra Ecológico Dop Baena Botella,500,ml,https://super.facua.org/hipercor/aceite-de-oliva/nunez-de-prado-aceite-de-oliva-virgen-extra-ecologico-dop-baena-botella-500-ml/,876
877,hipercor,Aceite Oliva,Virgen Extra,Oleaurum Aceite De Oliva Virgen Extra Dop Les Garrigues Botella,750,ml,https://super.facua.org/hipercor/aceite-de-oliva/oleaurum-aceite-de-oliva-virgen-extra-dop-les-garrigues-botella-750-ml/,877
878,hipercor,Aceite Oliva,Virgen Extra,Oleaurum Aceite De Oliva Virgen Extra Dop Siurana Botella,750,ml,https://super.facua.org/hipercor/aceite-de-oliva/oleaurum-aceite-de-oliva-virgen-extra-dop-siurana-botella-750-ml/,878
